S,T,M,F,W,TM,CO,C
"0,000000058",69000000,"1415,4457",921000000,"0,00000004",261,70,Medium
"0,000000047",50000000,"1278,016723",1053000000,"0,000000008",-10,25,Medium
"0,000000046",54000000,"1011,650537",902000000,"0,000000019",106,100,Medium
"0,000000056",37000000,"1476,654866",318000000,"0,000000097",214,92,Medium
"0,000000058",37000000,"1358,701128",1038000000,"0,000000001",78,75,Medium
"0,000000043",68000000,"1241,503841",773000000,"0,000000043",216,67,Medium
"0,000000045",46000000,"1157,796804",360000000,"0,000000028",101,29,Medium
"0,000000044",49000000,"1196,395209",898000000,"0,000000047",94,35,Medium
"0,00000006",49000000,"1456,022077",518000000,"0,00000008",238,40,Medium
"0,000000056",34000000,"1158,016701",672000000,"0,000000008",-5,83,Medium
"0,000000056",48000000,"1412,709095",811000000,"0,000000055",179,89,Medium
"0,000000056",56000000,"1361,992386",1456000000,"0,000000005",207,59,Medium
"0,000000045",66000000,"1165,40132",234000000,"0,00000009",64,29,Medium
"0,000000051",47000000,"1298,080102",1059000000,"0,000000064",61,43,Medium
"0,000000052",42000000,"1040,23531",597000000,"0,000000091",219,16,Medium
"0,000000047",61000000,"1341,522856",1481000000,"0,000000085",36,93,Medium
"0,000000051",36000000,"1309,368901",719000000,"0,000000028",250,45,Medium
"0,00000006",32000000,"1434,853319",1460000000,"0,000000014",65,45,Medium
"0,00000004",37000000,"1453,045019",1430000000,"0,000000031",34,15,Medium
"0,000000055",48000000,"1045,552684",1468000000,"0,000000058",175,82,Medium
"0,00000004",68000000,"1370,073092",455000000,"0,000000019",238,11,Medium
"0,000000047",54000000,"1328,518822",1290000000,"0,000000056",71,73,Medium
"0,000000054",46000000,"1452,328937",832000000,"0,000000041",160,42,Medium
"0,000000048",47000000,"1319,731536",1332000000,"0,000000025",19,49,Medium
"0,000000052",40000000,"1096,026336",739000000,"0,000000039",103,41,Medium
"0,000000058",63000000,"1298,050948",657000000,"0,000000062",183,96,Medium
"0,000000055",69000000,"1335,018069",1216000000,"0,000000078",199,74,Medium
"0,000000057",40000000,"1277,801597",619000000,"0,000000013",297,38,Medium
"0,000000059",30000000,"1314,574528",931000000,"0,00000002",226,63,Medium
"0,000000046",33000000,"1045,540896",823000000,"0,000000004",40,46,Medium
"0,000000048",57000000,"1063,606489",999000000,"0,000000012",250,100,Medium
"0,00000005",59000000,"1472,863777",1363000000,"0,000000055",113,32,Medium
"0,000000054",49000000,"1200,104813",1355000000,"0,000000089",74,30,Medium
"0,000000059",68000000,"1023,742641",1024000000,"0,000000046",238,37,Medium
"0,00000005",40000000,"1119,930606",726000000,"0,000000012",115,49,Medium
"0,000000043",37000000,"1313,044393",860000000,"0,000000021",112,57,Medium
"0,00000006",70000000,"1369,589204",343000000,"0,000000085",51,23,Medium
"0,00000006",30000000,"1153,617952",813000000,"0,000000092",168,66,Medium
"0,000000052",43000000,"1106,152853",1093000000,"0,000000039",279,9,Medium
"0,000000053",40000000,"1276,631403",480000000,"0,000000033",93,64,Medium
"0,000000047",40000000,"1064,268416",312000000,"0,000000002",75,29,Medium
"0,000000042",41000000,"1105,396429",701000000,"0,000000024",-8,93,Medium
"0,000000053",46000000,"1113,716808",1033000000,"0,000000013",26,98,Medium
"0,000000053",34000000,"1271,299782",897000000,"0,000000037",279,29,Medium
"0,000000048",50000000,"1329,112118",493000000,"0,00000006",243,59,Medium
"0,000000042",61000000,"1154,030355",522000000,"0,000000071",258,14,Medium
"0,000000041",54000000,"1354,185597",1380000000,"0,000000011",194,64,Medium
"0,000000053",66000000,"1412,221695",1471000000,"0,00000003",106,47,Medium
"0,000000059",63000000,"1020,149162",669000000,"0,000000085",194,57,Medium
"0,000000055",49000000,"1307,912031",1450000000,"0,00000008",113,83,Medium
"0,00000005",30000000,"1034,644881",1492000000,"0,000000077",108,19,Medium
"0,000000046",51000000,"1064,657721",347000000,"0,000000044",123,26,Medium
"0,00000006",46000000,"1153,843077",484000000,"0,000000033",218,25,Medium
"0,00000004",41000000,"1488,33462",243000000,"0,000000098",60,100,Medium
"0,000000055",39000000,"1464,746067",1025000000,"0,00000003",48,39,Medium
"0,000000055",64000000,"1208,051253",908000000,"0,000000069",225,60,Medium
"0,000000052",63000000,"1062,395324",954000000,"0,000000007",2,6,Medium
"0,000000056",35000000,"1006,416053",1420000000,"0,000000079",79,88,Medium
"0,000000042",64000000,"1402,485343",945000000,"0,000000072",146,86,Medium
"0,000000045",36000000,"1030,698919",642000000,"0,000000052",290,42,Medium
"0,000000047",30000000,"1034,190777",1167000000,"0,000000059",131,25,Medium
"0,000000042",50000000,"1444,068388",570000000,"0,000000098",2,72,Medium
"0,000000058",56000000,"1181,458103",685000000,"0,000000029",94,40,Medium
"0,000000051",30000000,"1156,745698",349000000,"0,000000045",171,19,Medium
"0,000000049",36000000,"1099,556956",1361000000,"0,000000071",-7,12,Medium
"0,000000055",61000000,"1296,083781",1349000000,"0,000000061",11,64,Medium
"0,00000004",31000000,"1213,598454",233000000,"0,000000063",38,74,Medium
"0,000000058",40000000,"1040,554216",1133000000,"0,000000094",42,31,Medium
"0,000000056",59000000,"1368,59051",919000000,"0,000000001",268,22,Medium
"0,000000055",59000000,"1371,521072",1049000000,"0,000000077",83,9,Medium
"0,000000058",65000000,"1028,307493",603000000,"0,00000003",80,29,Medium
"0,00000005",59000000,"1337,423312",1001000000,"0,000000049",279,54,Medium
"0,000000047",51000000,"1340,011597",715000000,"0,000000059",188,55,Medium
"0,00000006",62000000,"1484,315679",1395000000,"0,000000038",220,69,Medium
"0,000000058",70000000,"1091,393986",348000000,"0,000000099",229,99,Medium
"0,000000047",41000000,"1474,18204",814000000,"0,000000041",235,94,Medium
"0,000000047",54000000,"1377,838717",557000000,"0,000000066",218,19,Medium
"0,000000041",30000000,"1385,398325",306000000,"0,000000005",77,25,Medium
"0,000000049",42000000,"1245,395328",394000000,"0,000000037",-9,74,Medium
"0,000000056",63000000,"1198,360773",251000000,"0,000000035",174,87,Medium
"0,00000005",36000000,"1096,133532",865000000,"0,000000071",57,41,Medium
"0,00000005",61000000,"1201,596855",1254000000,"0,0000001",70,1,Medium
"0,000000053",66000000,"1226,616425",1259000000,"0,000000071",11,43,Medium
"0,000000054",64000000,"1080,44197",860000000,"0,00000008",89,42,Medium
"0,000000046",31000000,"1201,147606",407000000,"0,000000067",128,90,Medium
"0,000000049",34000000,"1350,208374",1346000000,"0,00000005",219,34,Medium
"0,000000057",67000000,"1343,618367",533000000,"0,000000091",236,100,Medium
"0,000000049",67000000,"1280,11908",1023000000,"0,000000086",102,57,Medium
"0,000000045",47000000,"1414,909425",391000000,"0,000000075",240,54,Medium
"0,00000005",40000000,"1492,367353",921000000,"0,000000048",61,80,Medium
"0,000000053",70000000,"1046,908738",280000000,"0,000000079",115,59,Medium
"0,000000056",66000000,"1364,542534",853000000,"0,000000051",222,48,Medium
"0,000000059",42000000,"1444,622746",1481000000,"0,000000054",233,53,Medium
"0,000000053",36000000,"1073,198493",1344000000,"0,000000025",67,83,Medium
"0,00000005",55000000,"1280,229471",661000000,"0,000000037",259,43,Medium
"0,000000046",68000000,"1084,207848",991000000,"0,000000094",-4,93,Medium
"0,000000053",66000000,"1068,203737",1445000000,"0,000000025",104,81,Medium
"0,000000055",34000000,"1372,231714",1080000000,"0,000000004",183,94,Medium
"0,00000006",38000000,"1180,107881",892000000,"0,000000065",220,55,Medium
"0,000000058",37000000,"1270,441474",1433000000,"0,000000035",192,49,Medium
"0,000000054",36000000,"1277,866962",932000000,"0,000000073",177,3,Medium
"0,000000056",51000000,"1253,669531",1489000000,"0,000000075",160,47,Medium
"0,000000052",65000000,"1382,231348",575000000,"0,000000079",240,27,Medium
"0,000000054",48000000,"1417,36597",547000000,"0,000000035",136,35,Medium
"0,000000046",39000000,"1060,876856",547000000,"0,000000047",172,42,Medium
"0,00000006",31000000,"1462,835678",1147000000,"0,000000067",150,26,Medium
"0,000000049",35000000,"1400,72498",291000000,"0,000000017",126,97,Medium
"0,000000057",68000000,"1050,776496",408000000,"0,000000021",63,74,Medium
"0,000000042",36000000,"1299,413564",894000000,"0,000000063",66,52,Medium
"0,000000042",46000000,"1362,496883",1260000000,"0,000000026",288,14,Medium
"0,000000055",53000000,"1269,55671",981000000,"0,000000029",65,17,Medium
"0,000000042",39000000,"1166,536992",1131000000,"0,000000018",180,74,Medium
"0,000000047",67000000,"1439,959165",817000000,"0,000000067",197,77,Medium
"0,000000041",30000000,"1440,73827",1092000000,"0,000000011",1,1,Medium
"0,000000059",35000000,"1374,063636",1067000000,"0,000000035",51,11,Medium
"0,000000043",46000000,"1341,904609",911000000,"0,000000011",14,3,Medium
"0,000000049",57000000,"1016,691997",718000000,"0,000000094",270,44,Medium
"0,00000005",58000000,"1250,685735",319000000,"0,000000071",75,46,Medium
"0,000000046",37000000,"1154,987771",1406000000,"0,000000055",61,26,Medium
"0,000000044",44000000,"1084,617052",945000000,"0,000000046",284,35,Medium
"0,00000005",54000000,"1313,084153",209000000,"0,000000051",204,89,Medium
"0,000000048",44000000,"1161,607378",526000000,"0,00000006",6,41,Medium
"0,000000043",65000000,"1137,429145",319000000,"0,000000017",242,44,Medium
"0,000000045",69000000,"1086,628316",1069000000,"0,00000004",172,85,Medium
"0,000000056",33000000,"1411,229146",1462000000,"0,000000005",197,36,Medium
"0,000000052",67000000,"1410,788972",374000000,"0,000000054",186,72,Medium
"0,000000047",33000000,"1022,768565",816000000,"0,000000011",16,72,Medium
"0,000000057",52000000,"1292,053758",628000000,"0,000000089",299,39,Medium
"0,000000049",58000000,"1109,38362",377000000,"0,000000079",96,21,Medium
"0,000000046",31000000,"1446,066956",512000000,"0,000000062",72,10,Medium
"0,000000056",37000000,"1382,881995",950000000,"0,00000001",172,27,Medium
"0,000000052",58000000,"1072,186669",1342000000,"0,00000001",147,62,Medium
"0,000000051",66000000,"1184,789347",1109000000,"0,000000098",53,68,Medium
"0,000000045",64000000,"1440,0157",933000000,"0,000000097",92,44,Medium
"0,000000045",36000000,"1312,862908",275000000,"0,000000092",204,20,Medium
"0,000000051",51000000,"1324,373934",559000000,"0,000000091",297,21,Medium
"0,00000006",50000000,"1241,048298",489000000,"0,000000061",20,25,Medium
"0,000000043",45000000,"1138,52391",949000000,"0,000000067",208,81,Medium
"0,000000057",59000000,"1230,988641",419000000,"0,00000003",167,46,Medium
"0,000000058",48000000,"1476,089304",949000000,"0,000000074",293,98,Medium
"0,000000053",42000000,"1407,156224",905000000,"0,00000009",69,64,Medium
"0,000000043",61000000,"1378,858589",1459000000,"0,000000061",170,73,Medium
"0,00000004",66000000,"1362,811225",843000000,"0,00000004",139,40,Medium
"0,000000041",61000000,"1180,718561",400000000,"0,000000042",146,79,Medium
"0,000000054",35000000,"1448,756664",474000000,"0,000000082",26,69,Medium
"0,00000005",69000000,"1175,302941",933000000,"0,000000071",255,66,Medium
"0,000000051",37000000,"1310,022708",1032000000,"0,000000049",292,19,Medium
"0,000000043",41000000,"1437,371666",668000000,"0,000000019",277,84,Medium
"0,000000042",53000000,"1411,259515",649000000,"0,000000043",104,40,Medium
"0,000000056",40000000,"1224,068164",598000000,"0,000000044",181,22,Medium
"0,000000048",33000000,"1484,139484",600000000,"0,000000004",209,76,Medium
"0,00000004",66000000,"1453,462764",1423000000,"0,000000089",266,82,Medium
"0,000000046",48000000,"1239,175554",765000000,"0,000000021",147,60,Medium
"0,000000051",66000000,"1023,417242",794000000,"0,000000085",265,86,Medium
"0,000000048",47000000,"1080,069811",293000000,"0,000000001",114,30,Medium
"0,000000055",55000000,"1295,849494",990000000,"0,000000025",252,78,Medium
"0,000000047",52000000,"1406,349969",1381000000,"0,000000011",173,95,Medium
"0,00000006",52000000,"1039,802048",435000000,"0,000000065",208,31,Medium
"0,000000049",67000000,"1175,273105",252000000,"0,000000025",175,22,Medium
"0,000000043",46000000,"1243,999292",756000000,"0,000000074",208,73,Medium
"0,000000046",52000000,"1447,735206",271000000,"0,000000094",204,96,Medium
"0,000000054",41000000,"1476,303454",872000000,"0,000000038",204,78,Medium
"0,00000006",64000000,"1466,489014",859000000,"0,000000063",228,70,Medium
"0,000000044",70000000,"1266,950644",568000000,"0,000000005",65,19,Medium
"0,000000054",66000000,"1404,925504",429000000,"0,000000072",11,30,Medium
"0,000000054",48000000,"1215,777508",597000000,"0,000000074",288,84,Medium
"0,000000046",68000000,"1097,909261",1043000000,"0,000000007",168,17,Medium
"0,00000006",55000000,"1194,763336",867000000,"0,000000008",160,39,Medium
"0,000000047",30000000,"1084,882233",1094000000,"0,000000007",-9,73,Medium
"0,00000005",65000000,"1417,848729",257000000,"0,000000024",207,55,Medium
"0,000000041",36000000,"1492,184096",570000000,"0,000000089",4,86,Medium
"0,00000005",37000000,"1444,702516",1496000000,"0,000000061",77,92,Medium
"0,00000005",56000000,"1184,111687",549000000,"0,000000052",208,16,Medium
"0,000000056",40000000,"1046,255223",1215000000,"0,000000092",-7,49,Medium
"0,00000006",60000000,"1068,80047",1176000000,"0,000000082",186,30,Medium
"0,000000051",40000000,"1092,576994",649000000,"0,000000041",291,27,Medium
"0,000000049",69000000,"1249,013408",265000000,"0,000000022",233,14,Medium
"0,00000005",70000000,"1291,038246",337000000,"0,000000056",225,78,Medium
"0,000000047",51000000,"1223,137829",1431000000,"0,000000034",58,34,Medium
"0,000000053",45000000,"1150,453104",974000000,"0,000000097",114,57,Medium
"0,000000047",68000000,"1127,199679",532000000,"0,000000041",90,91,Medium
"0,000000042",50000000,"1428,68247",219000000,"0,000000075",266,72,Medium
"0,00000005",52000000,"1443,902717",1139000000,"0,000000089",141,94,Medium
"0,000000054",49000000,"1123,391378",1181000000,"0,000000068",89,31,Medium
"0,000000056",33000000,"1014,29353",1088000000,"0,000000063",167,89,Medium
"0,000000047",49000000,"1132,551155",1404000000,"0,000000077",126,96,Medium
"0,000000056",63000000,"1466,662214",1290000000,"0,000000083",2,1,Medium
"0,000000052",55000000,"1269,903691",1295000000,"0,000000076",290,57,Medium
"0,000000051",38000000,"1416,044769",1374000000,"0,00000006",21,84,Medium
"0,00000006",37000000,"1105,823922",456000000,"0,000000049",220,71,Medium
"0,000000066",32000000,"1396,841233",909000000,"0,000000022",55,98,Medium
"0,000000078",46000000,"1483,504648",650000000,"0,000000088",224,98,Medium
"0,000000062",33000000,"1326,560486",161000000,"0,000000036",50,35,Medium
"0,00000008",20000000,"1159,633154",256000000,"0,00000006",177,72,Medium
"0,000000074",36000000,"1286,818033",811000000,"0,000000057",155,20,Medium
"0,000000073",31000000,"1346,03166",946000000,"0,000000026",59,73,Medium
"0,000000064",31000000,"1170,028674",824000000,"0,000000043",21,75,Medium
"0,00000006",38000000,"1000,208026",147000000,"0,000000066",51,87,Medium
"0,000000077",28000000,"1218,64693",448000000,"0,00000002",98,56,Medium
"0,000000071",28000000,"1177,333895",133000000,"0,000000014",230,97,Medium
"0,000000076",34000000,"1065,520482",735000000,"0,000000021",252,23,Medium
"0,00000006",24000000,"1020,573834",645000000,"0,000000066",23,94,Medium
"0,000000062",30000000,"1026,456575",543000000,"0,000000088",82,12,Medium
"0,000000074",34000000,"1320,48111",964000000,"0,000000017",14,96,Medium
"0,000000073",35000000,"1252,288645",651000000,"0,000000027",45,39,Medium
"0,000000067",29000000,"1314,717279",386000000,"0,000000076",153,79,Medium
"0,000000062",21000000,"1390,716852",314000000,"0,000000001",234,15,Medium
"0,000000078",48000000,"1456,819163",657000000,"0,000000077",287,66,Medium
"0,000000072",20000000,"1056,436827",977000000,"0,000000065",116,1,Medium
"0,000000074",48000000,"1445,116814",817000000,"0,000000076",290,38,Medium
"0,000000073",31000000,"1150,33693",526000000,"0,000000069",9,19,Medium
"0,000000066",28000000,"1440,999748",500000000,"0,000000066",152,18,Medium
"0,000000078",49000000,"1088,916525",360000000,"0,000000073",198,50,Medium
"0,000000074",35000000,"1198,150354",748000000,"0,000000013",255,65,Medium
"0,000000062",20000000,"1307,951495",990000000,"0,000000064",255,58,Medium
"0,000000076",39000000,"1482,537692",131000000,"0,000000003",242,35,Medium
"0,000000061",29000000,"1439,51511",847000000,"0,000000088",199,21,Medium
"0,000000076",47000000,"1156,130933",936000000,"0,000000098",91,47,Medium
"0,000000067",30000000,"1348,771753",788000000,"0,000000018",6,13,Medium
"0,00000006",24000000,"1477,499979",759000000,"0,000000047",209,81,Medium
"0,000000062",32000000,"1471,830943",626000000,"0,000000051",163,26,Medium
"0,000000063",31000000,"1399,584302",657000000,"0,000000037",34,63,Medium
"0,000000072",35000000,"1154,022349",840000000,"0,000000005",134,29,Medium
"0,000000067",35000000,"1411,606407",789000000,"0,000000038",272,81,Medium
"0,000000064",38000000,"1430,188134",700000000,"0,000000076",55,44,Medium
"0,000000061",22000000,"1028,870505",874000000,"0,000000009",26,16,Medium
"0,000000078",47000000,"1466,254792",713000000,"0,00000002",24,4,Medium
"0,000000063",34000000,"1014,322431",794000000,"0,000000017",288,21,Medium
"0,000000067",46000000,"1441,025769",257000000,"0,000000081",7,47,Medium
"0,000000071",22000000,"1460,364956",846000000,"0,000000098",204,61,Medium
"0,00000006",49000000,"1055,722636",868000000,"0,000000035",62,75,Medium
"0,000000063",35000000,"1242,450972",804000000,"0,000000047",199,66,Medium
"0,000000062",37000000,"1128,503597",920000000,"0,000000028",288,52,Medium
"0,000000071",42000000,"1109,15282",950000000,"0,000000001",53,23,Medium
"0,000000065",38000000,"1444,523127",374000000,"0,000000043",192,69,Medium
"0,000000072",40000000,"1211,279989",530000000,"0,000000073",80,100,Medium
"0,000000069",39000000,"1466,897757",239000000,"0,000000097",243,85,Medium
"0,00000006",47000000,"1117,553557",837000000,"0,000000084",83,34,Medium
"0,000000079",29000000,"1268,354455",364000000,"0,00000009",258,81,Medium
"0,000000072",25000000,"1371,51936",447000000,"0,000000023",155,60,Medium
"0,000000062",36000000,"1160,817684",232000000,"0,000000078",268,32,Medium
"0,000000074",31000000,"1226,781057",396000000,"0,000000026",110,36,Medium
"0,000000064",25000000,"1094,507514",620000000,"0,00000002",252,78,Medium
"0,000000064",31000000,"1051,060424",922000000,"0,000000003",41,28,Medium
"0,000000075",50000000,"1278,356872",846000000,"0,00000007",42,8,Medium
"0,000000065",22000000,"1217,657899",416000000,"0,000000098",129,89,Medium
"0,000000064",33000000,"1269,105417",550000000,"0,000000054",80,59,Medium
"0,000000072",27000000,"1442,018123",649000000,"0,000000075",88,63,Medium
"0,000000078",40000000,"1061,997693",881000000,"0,000000005",80,8,Medium
"0,000000068",34000000,"1065,540594",735000000,"0,000000069",191,81,Medium
"0,00000008",45000000,"1136,6236",208000000,"0,000000058",202,100,Medium
"0,000000072",21000000,"1215,565868",829000000,"0,00000001",162,92,Medium
"0,000000071",50000000,"1307,422018",988000000,"0,000000037",33,65,Medium
"0,000000068",39000000,"1064,47595",675000000,"0,000000058",1,3,Medium
"0,00000006",34000000,"1260,367897",237000000,"0,000000062",109,97,Medium
"0,00000007",50000000,"1189,749512",843000000,"0,000000087",12,62,Medium
"0,00000006",21000000,"1431,336803",220000000,"0,000000009",125,33,Medium
"0,000000062",29000000,"1176,096998",746000000,"0,000000083",108,55,Medium
"0,000000065",32000000,"1073,857479",236000000,"0,000000024",227,98,Medium
"0,000000078",29000000,"1358,76713",323000000,"0,000000005",180,57,Medium
"0,000000068",31000000,"1346,005605",190000000,"0,000000083",24,64,Medium
"0,000000066",41000000,"1249,880172",447000000,"0,000000019",180,72,Medium
"0,000000074",40000000,"1209,954063",174000000,"0,000000045",21,94,Medium
"0,000000072",34000000,"1116,127569",531000000,"0,000000057",202,95,Medium
"0,000000067",50000000,"1020,384157",770000000,"0,00000002",251,61,Medium
"0,000000071",32000000,"1043,123722",573000000,"0,000000081",180,21,Medium
"0,000000062",27000000,"1087,098471",236000000,"0,000000097",287,63,Medium
"0,000000073",35000000,"1168,651037",553000000,"0,00000001",123,16,Medium
"0,000000063",50000000,"1135,589977",242000000,"0,000000001",113,89,Medium
"0,000000064",49000000,"1141,370652",371000000,"0,00000007",29,7,Medium
"0,000000076",29000000,"1180,159774",540000000,"0,000000018",145,20,Medium
"0,000000064",32000000,"1443,451243",218000000,"0,000000065",300,8,Medium
"0,000000062",29000000,"1035,893338",730000000,"0,000000047",67,69,Medium
"0,00000007",30000000,"1442,987685",311000000,"0,00000005",108,23,Medium
"0,000000074",37000000,"1267,172409",224000000,"0,000000004",86,34,Medium
"0,000000072",29000000,"1235,838921",414000000,"0,000000005",216,86,Medium
"0,000000063",50000000,"1235,498656",136000000,"0,000000026",26,18,Medium
"0,000000072",33000000,"1325,225149",940000000,"0,000000036",167,39,Medium
"0,000000062",34000000,"1322,630445",594000000,"0,000000042",290,100,Medium
"0,000000074",30000000,"1432,51278",250000000,"0,000000036",94,28,Medium
"0,000000063",38000000,"1066,092379",150000000,"0,000000012",11,9,Medium
"0,00000006",38000000,"1453,320809",241000000,"0,000000043",236,92,Medium
"0,000000071",46000000,"1123,028429",716000000,"0,000000071",251,4,Medium
"0,000000066",29000000,"1371,454386",433000000,"0,000000024",142,90,Medium
"0,000000071",30000000,"1140,465886",698000000,"0,000000093",17,51,Medium
"0,000000075",45000000,"1429,074169",925000000,"0,000000013",26,6,Medium
"0,000000076",34000000,"1040,982119",725000000,"0,000000011",146,96,Medium
"0,000000073",49000000,"1267,61939",898000000,"0,000000078",155,84,Medium
"0,000000073",34000000,"1163,478391",510000000,"0,000000003",287,85,Medium
"0,000000078",24000000,"1100,805707",224000000,"0,000000073",132,51,Medium
"0,00000006",42000000,"1430,532499",153000000,"0,000000055",10,19,Medium
"0,000000062",50000000,"1141,81843",136000000,"0,000000075",234,59,Medium
"0,000000074",23000000,"1243,207268",373000000,"0,000000094",199,54,Medium
"0,000000074",47000000,"1372,729245",998000000,"0,000000091",175,44,Medium
"0,000000079",23000000,"1448,130659",120000000,"0,000000029",12,31,Medium
"0,000000073",41000000,"1339,106397",865000000,"0,00000003",294,47,Medium
"0,000000069",46000000,"1242,340082",936000000,"0,000000055",210,96,Medium
"0,000000068",47000000,"1258,503513",481000000,"0,00000009",71,25,Medium
"0,000000068",21000000,"1111,320703",210000000,"0,000000051",125,11,Medium
"0,000000063",38000000,"1012,550156",669000000,"0,000000036",118,59,Medium
"0,000000066",50000000,"1362,694749",837000000,"0,000000023",222,66,Medium
"0,000000065",27000000,"1221,09249",474000000,"0,000000059",110,15,Medium
"0,000000068",23000000,"1370,282501",679000000,"0,000000092",52,98,Medium
"0,000000064",20000000,"1378,419953",691000000,"0,000000036",72,85,Medium
"0,000000062",30000000,"1074,21106",786000000,"0,000000039",209,8,Medium
"0,000000063",44000000,"1029,05226",791000000,"0,000000038",224,22,Medium
"0,000000065",38000000,"1456,165538",863000000,"0,000000078",-4,25,Medium
"0,00000006",36000000,"1119,651045",295000000,"0,000000067",-2,25,Medium
"0,000000076",23000000,"1183,839138",721000000,"0,000000027",80,48,Medium
"0,000000064",42000000,"1437,975601",548000000,"0,000000096",29,24,Medium
"0,00000006",47000000,"1274,539712",921000000,"0,000000086",115,25,Medium
"0,000000068",34000000,"1025,847475",604000000,"0,000000041",100,34,Medium
"0,000000061",21000000,"1289,457221",560000000,"0,000000012",153,17,Medium
"0,000000068",38000000,"1475,063515",813000000,"0,000000014",156,37,Medium
"0,000000063",46000000,"1132,308239",641000000,"0,000000079",18,32,Medium
"0,000000068",41000000,"1310,151038",374000000,"0,000000023",271,37,Medium
"0,000000077",42000000,"1079,283164",171000000,"0,000000011",56,46,Medium
"0,000000062",22000000,"1464,656388",609000000,"0,000000082",230,20,Medium
"0,000000073",39000000,"1122,072845",866000000,"0,000000067",31,13,Medium
"0,000000075",27000000,"1035,973903",622000000,"0,000000072",133,45,Medium
"0,00000008",20000000,"1418,201348",528000000,"0,000000069",149,31,Medium
"0,000000076",40000000,"1183,045803",798000000,"0,000000072",134,97,Medium
"0,000000072",39000000,"1039,210261",615000000,"0,000000013",137,32,Medium
"0,000000062",32000000,"1219,89451",921000000,"0,000000061",159,95,Medium
"0,000000072",30000000,"1409,008308",421000000,"0,000000062",126,16,Medium
"0,000000068",38000000,"1172,000988",547000000,"0,000000094",267,80,Medium
"0,000000064",45000000,"1273,814401",310000000,"0,000000081",92,45,Medium
"0,000000065",28000000,"1450,941877",120000000,"0,000000034",-3,61,Medium
"0,000000063",27000000,"1128,787902",266000000,"0,000000091",107,88,Bad
"0,00000007",46000000,"1272,182676",445000000,"0,000000058",172,50,Bad
"0,000000071",23000000,"1202,177146",955000000,"0,000000017",237,2,Bad
"0,000000061",31000000,"1281,044266",167000000,"0,00000009",198,71,Bad
"0,000000069",43000000,"1018,458389",792000000,"0,000000094",99,32,Bad
"0,000000067",23000000,"1359,979867",588000000,"0,000000067",80,22,Bad
"0,000000064",23000000,"1200,626294",185000000,"0,000000037",212,52,Bad
"0,000000068",49000000,"1196,594104",618000000,"0,000000068",130,10,Bad
"0,000000074",23000000,"1446,991262",766000000,"0,000000085",36,72,Bad
"0,000000079",43000000,"1084,293703",137000000,"0,000000045",-2,61,Bad
"0,000000068",23000000,"1018,30775",788000000,"0,000000044",-4,27,Bad
"0,000000071",31000000,"1176,881643",207000000,"0,000000096",125,34,Bad
"0,000000078",45000000,"1280,883259",279000000,"0,000000023",33,54,Bad
"0,000000066",28000000,"1103,405759",324000000,"0,000000029",88,2,Bad
"0,000000069",30000000,"1374,894242",704000000,"0,000000055",133,73,Bad
"0,000000076",49000000,"1181,575755",431000000,"0,000000018",153,49,Bad
"0,000000078",48000000,"1364,170514",145000000,"0,000000055",2,14,Bad
"0,000000065",43000000,"1416,306351",934000000,"0,000000032",91,79,Bad
"0,000000067",43000000,"1294,222119",547000000,"0,000000028",264,29,Bad
"0,000000066",43000000,"1386,48093",273000000,"0,000000032",253,87,Bad
"0,000000062",39000000,"1154,605431",299000000,"0,000000017",191,53,Bad
"0,000000064",31000000,"1367,72167",618000000,"0,000000051",115,68,Bad
"0,00000006",33000000,"1345,502282",120000000,"0,000000043",263,39,Bad
"0,000000078",34000000,"1104,475399",719000000,"0,000000018",195,85,Bad
"0,000000073",47000000,"1367,573907",369000000,"0,00000006",5,68,Bad
"0,000000077",35000000,"1281,567101",817000000,"0,000000009",288,69,Bad
"0,000000067",48000000,"1140,020979",855000000,"0,00000004",26,87,Bad
"0,000000079",28000000,"1086,836149",885000000,"0,000000073",202,61,Bad
"0,000000069",25000000,"1350,913084",882000000,"0,000000007",213,13,Bad
"0,000000065",38000000,"1443,666989",607000000,"0,000000066",233,10,Bad
"0,000000075",45000000,"1123,140586",860000000,"0,000000062",52,96,Bad
"0,000000065",33000000,"1299,082191",303000000,"0,0000001",111,37,Bad
"0,000000071",50000000,"1050,995995",281000000,"0,000000035",96,15,Bad
"0,000000063",21000000,"1311,319705",235000000,"0,000000097",290,43,Bad
"0,000000079",22000000,"1408,930097",314000000,"0,000000099",175,92,Bad
"0,000000079",23000000,"1305,018367",875000000,"0,000000069",138,54,Bad
"0,000000072",48000000,"1333,282306",842000000,"0,000000023",62,43,Bad
"0,000000075",47000000,"1374,649985",236000000,"0,000000042",99,4,Bad
"0,000000069",31000000,"1127,899611",294000000,"0,000000005",202,11,Bad
"0,000000069",27000000,"1072,837793",148000000,"0,000000075",231,41,Bad
"0,000000065",21000000,"1088,990832",871000000,"0,000000088",229,38,Bad
"0,000000065",40000000,"1032,678843",470000000,"0,000000037",284,29,Bad
"0,000000063",32000000,"1497,082536",199000000,"0,000000089",230,3,Bad
"0,000000074",20000000,"1337,941644",165000000,"0,000000041",84,2,Bad
"0,00000006",49000000,"1493,631852",975000000,"0,000000007",59,79,Bad
"0,000000064",45000000,"1175,654678",983000000,"0,000000023",43,43,Bad
"0,000000072",29000000,"1076,103795",373000000,"0,000000095",154,47,Bad
